RE_Identity	Normalized	FOLD	condensed
7ppp	0.599514563106796	-1.58725969883283	7ppp
pBhh	0.32084963666853	-2.48915714861051	phh
pBB7	0.543978349120433	-1.72750526620151	p7
BSBB	1.91172413793103	0.0857479540006263	S
hBB7	0.705400981996727	-1.35261091396392	h7
Shh7	0.817891373801917	-1.13914525016691	Shh7
BSSS	0.731182795698925	-1.30082237309198	SSS
hhBp	6.97622820919176	1.95332083167472	hhp
hS77	0.508928571428571	-1.82359131112715	hS77
BBB7	0.385	-2.22619605231411	7
pSBp	0.4	-2.17105449812165	pSp
BS77	0.2	-3.17105449812165	S77
hBh7	0.576652601969058	-1.64335205334826	hh7
ShSp	0.753623188405797	-1.25721114187137	ShSp
BBhp	0.495488105004102	-1.86220407452942	hp
hB7h	0.16	-3.49298259300902	h7h
pphh	0.435935198821797	-2.04694080185007	pphh
p7h7	0.396	-2.18555406781677	p7h7
77BS	0.198135198135198	-3.18456930459613	77S
phBp	0.836261419536191	-1.10710049156547	php
Sph7	0.268482490272374	-2.74622649565	Sph7
h7ph	0.725490196078431	-1.31209837957684	h7ph
BSSp	1.06631299734748	-0.756495425324027	SSp
ph7p	0.206635071090047	-3.12396936205191	ph7p
h7Sp	0.252100840336134	-2.83705357093372	h7Sp
BBS7	1.10526315789474	-0.704736493899116	S7
ShSh	0.289752650176678	-2.63623264144809	ShSh
ShhS	0.841121495327103	-1.09874029330576	ShhS
hppp	0.120689655172414	-3.89975247630426	hppp
hSSh	0.326802507836991	-2.4626354435545	hSSh
pBSB	0.333761232349166	-2.43223810826751	pS
77p7	0.509881422924901	-1.82089272250535	77p7
hSBp	1.97483059051307	0.132602494759508	hSp
7BSS	0.600956937799043	-1.58379288131091	7SS
Bh7S	0.842465753424658	-1.09643645677507	h7S
7p7h	0.357142857142857	-2.33455323040453	7p7h
h7pS	1.19834710743802	-0.588080550493951	h7pS
p77h	0.0743639921722113	-4.59837837072833	p77h
BS7S	0.177514792899408	-3.34311524390796	S7S
B7pB	2.70754716981132	0.587860068878198	7p
hShB	8.78095238095238	2.28525101952892	hSh
pSpp	0.226235741444867	-2.99322762921865	pSpp
Sph7	0.055045871559633	-5.03234822729006	Sph7
SBB7	0.301552106430155	-2.57864718523933	S7
pBhp	2.68348623853211	0.57498208645955	php
pBp7	0.597560975609756	-1.59196856373717	pp7
7hhB	2.92511013215859	0.699364540821719	7hh
7ppS	0.121929026387625	-3.88501288372575	7ppS
hB7B	0.776632302405498	-1.21382278372739	h7
B7SS	0.633928571428571	-1.50673420578721	7SS
7hSp	0.096234309623431	-4.22643125515803	7hSp
hp7h	0.406801831262263	-2.14672832446449	hp7h
hhhB	5.43705799151344	1.59369981273006	hhh
ShhS	0.933014354066986	-0.949155221565563	ShhS
SBhh	0.388349514563107	-2.21369883553015	Shh
pphB	1.68437664387165	-0.0969116273665858	pph
BShh	0.338484179543782	-2.41196609305731	Shh
phh7	0.064327485380117	-4.80754729948289	phh7
Bhp7	1.54857142857143	-0.218188473712748	hp7
BS7p	0.4396482813749	-2.03470466898809	S7p
hhhS	3.54905545399147	0.978308713450693	hhhS
B7hB	3.1046875	0.785321659128017	7h
Sp7B	0.232304900181488	-2.95503491180545	Sp7
SMARCAD1	0.158295281582953	-3.50843624541553	SMARCAD1
hSSS	0.39741935483871	-2.18039236270099	hSSS
hSph	0.535734383792909	-1.74953660595503	hSph
7h77	0.112478031634446	-4.00141124554087	7h77
hBp7	0.530238240684178	-1.76441377726396	hp7
77p7	0.196531791907514	-3.19629178962068	77p7
hBph	0.127272727272727	-3.82313119470135	hph
BS7h	0.18348623853211	-3.29538263312385	S7h
6merx1	2.6046511627907	0.531963764121215	6merx1
SBB7	0.352112676056338	-2.35501733296425	S7
7hph	0.657142857142857	-1.45484746412224	7hph
7S7p	0.333333333333333	-2.43408890395545	7S7p
phh7	1.25597269624573	-0.520321301599526	phh7
hh7B	3.6304347826087	1.01101593318275	hh7
7pSS	0.317124735729387	-2.50600408607781	7pSS
Shpp	0.775377969762419	-1.21615475267148	Shpp
pBSB	0.593548387096774	-1.60168885245152	pS
Bh7p	0.433734939759036	-2.0542408331389	h7p
7S7B	0.672	-1.42259326511762	7S7
SpBh	0.606425702811245	-1.57072359597729	Sph
777S	0.301724137931034	-2.5778243814169	777S
S77p	0.309623430962343	-2.54053984558609	S77p
pShS	0.202479338842975	-3.15327979639368	pShS
hB7S	0.648370497427101	-1.47423605221371	h7S
SBhB	5	1.47280169165307	Sh
p7BS	1.35947712418301	-0.40607452778585	p7S
hpSS	0.766283524904215	-1.23317621002945	hpSS
7B7h	0.71523178807947	-1.3326436403959	77h
S7B7	0.167832167832168	-3.42403523929152	S77
hSh7	0.685082872928177	-1.39477597993062	hSh7
7BhB	0.333333333333333	-2.43408890395545	7h
Sh7B	0.193236714975845	-3.22068526584625	Sh7
pp7B	0.341655716162943	-2.39851123370938	pp7
7merm8x2	0.569593147751606	-1.66112270744276	7merm8x2
7hSS	0.293023255813953	-2.62003932932383	7hSS
hhB7	2.14597156398104	0.252504556003044	hh7
B7p7	0.305084745762712	-2.56184445115382	7p7
ppph	0.268699380657456	-2.74506150212765	ppph
S7pS	0.17039586919105	-3.40216413655921	S7pS
S777	1.48186528497409	-0.281712103723982	S777
hp7S	0.269230769230769	-2.74221119931778	hp7S
hph7	0.413515687851971	-2.1231124350929	hph7
7h77	0.165625	-3.44313404355845	7h77
7S77	0.475247524752475	-1.92237538526493	7S77
pppS	0.157389635316699	-3.51671396089472	pppS
7pcx4	0.0358744394618834	-5.6500263031546	7pcx4
7SS7	0.556626506024096	-1.69434488805252	7SS7
SSp7	0.527363184079602	-1.77225763985002	SSp7
SSpB	1.44452501812908	-0.31853121268019	SSp
ph7p	0.175918686473808	-3.35614576089889	ph7p
SSBp	1.86567164179104	0.0505686909700239	SSp
hS7h	0.336696090794451	-2.41960752725072	hS7h
pphS	0.178282009724473	-3.33689336885905	pphS
ppBp	0.460431654676259	-1.9680674759578	ppp
7BBB	0.731808731808732	-1.29958786836704	7
BphS	0.246621621621622	-2.86875520998322	phS
BSBS	0.801399825021872	-1.16853230335183	SS
77S7	0.396551724137931	-2.18354544230485	77S7
S777	0.814814814814815	-1.14458228676046	S777
hp77	0.33147113594041	-2.44217125025331	hp77
pBpp	0.299875311720698	-2.58669174591917	ppp
hphB	3.85990121239335	1.0994375214057	hph
p7Bp	0.476190476190476	-1.91951573112569	p7p
S7ph	0.26498696785404	-2.76513308891627	S7ph
BBB7	2.58913738019169	0.523345113746867	7
HMGA2	0.582781456953642	-1.62809952392207	HMGA2
7p7B	0.560540279787747	-1.68423645093918	7p7
B77p	0.329710144927536	-2.44985621981376	77p
phSp	0.641425389755011	-1.48977303653313	phSp
7phB	0.330522765598651	-2.44630485366509	7ph
B7S7	0.468619246861925	-1.94263828915744	7S7
SSSp	1.37211855104281	-0.392721267486892	SSSp
B7Sp	0.30622009569378	-2.55648553531517	7Sp
phpS	0.464849354375897	-1.95429124621809	phpS
SBp7	0.221414408460013	-3.02430539010589	Sp7
7pcx2	0.300369003690037	-2.58431855520928	7pcx2
B7hS	0.499693815064299	-1.85001013682449	7hS
h77S	0.0898876404494382	-4.32485983420069	h77S
B7SB	0.442434210526316	-2.02559155412125	7S
pp7p	0.381800197823937	-2.23823664786923	pp7p
SSS7	0.925170068027211	-0.961335906820316	SSS7
Shph	0.343470483005367	-2.39086837535632	Shph
phhp	1.91478873239437	0.088058818398425	phhp
Control	2.16040609137056	0.26217611792316	Control
Bp77	0.431334622823985	-2.06224697362892	p77
BhSp	0.552519732847602	-1.70502850787459	hSp
S7S7	0.83288409703504	-1.11293875195072	S7S7
hpB7	0.706723891273248	-1.34990781702505	hp7
hhBB	10.4697357203751	2.539026717521	hh
B77h	0.265339966832504	-2.76321250024701	77h
BhBh	0.709802402169702	-1.34363704123132	hh
hppS	0.358656330749354	-2.3284524016878	hppS
hhh7	1.2257360959651	-0.555478006608419	hhh7
pp7h	0.289774482545567	-2.63612394092809	pp7h
pph7	0.228498074454429	-2.97887249032956	pph7
BSSS	1.65439519158527	-0.122822505581814	SSS
7hhS	0.460624071322437	-1.96746469257037	7hhS
p77p	0.280898876404494	-2.68100364442596	p77p
pSSB	0.799198396793587	-1.17250080906072	pSS
pBpp	0.328366445916115	-2.45574778508522	ppp
hShh	0.327294327294327	-2.46046590049078	hShh
hpBB	0.467586565998438	-1.94582101702421	hp
SB7h	0.221556886227545	-3.02337733007939	S7h
hh7p	0.699453551912568	-1.36482624151833	hh7p
BBBS	0.85679012345679	-1.07211264842802	S
7hBp	1.01108269394714	-0.833225406716796	7hp
pSS7	0.22262118491921	-3.01646361018745	pSS7
7BS7	1.00093720712277	-0.847774932371162	7S7
Bhph	1.14328717639976	-0.655938571047169	hph
hBhh	0.26537216828479	-2.76303742652058	hhh
phpp	0.441073512252042	-2.03003537312572	phpp
pSBp	0.789936102236422	-1.1893185394078	pSp
SSBB	2.2586926286509	0.326361553511588	SS
7SB7	0.313390313390313	-2.52309391001419	7S7
BppB	0.950914340712223	-0.921739110553825	pp
hS7S	0.459459459459459	-1.9711169276129	hS7S
hhhh	0.541176470588235	-1.73495538331498	hhhh
HMGA2	0.141479099678457	-3.6704655547276	HMGA2
hpSB	0.768627450980392	-1.22876999597794	hpS
hBp7	0.707100591715976	-1.34913903153573	hp7
7pcx4	0.253869969040248	-2.82696475331013	7pcx4
hBSB	0.684014869888476	-1.3970268097339	hS
SppB	0.739285714285714	-1.28492246267993	Spp
7SSp	0.284463894967177	-2.66280894526391	7SSp
7Shh	0.300783289817232	-2.5823300786043	7Shh
phpB	1.6047619047619	-0.166767139718555	php
p7pS	0.517412935323383	-1.79973837627213	p7pS
p77p	0.21830985915493	-3.0446772123521	p77p
p7pB	0.370206489675516	-2.28272431241986	p7p
h7h7	0.846153846153846	-1.09013450273809	h7h7
BSBB	0.489028213166144	-1.88113679813691	S
BhS7	1.26396917148362	-0.511165126974088	hS7
hpph	0.309570525397864	-2.54078638092421	hpph
7h7B	0.56741214057508	-1.66665747870417	7h7
7B7h	0.491788321167883	-1.87301702344231	77h
hBhp	5.20366972477064	1.53040299434094	hhp
7BSS	0.695417789757412	-1.37317452443184	7SS
hhhh	0.258928571428571	-2.79850033016432	hhhh
h7Sh	0.412892696858425	-2.12528759740682	h7Sh
SSSp	0.931993817619784	-0.950734113326714	SSSp
7BBS	0.522522522522523	-1.78556127445682	7S
Sphh	0.403225806451613	-2.15946652384644	Sphh
SppB	1.92349726775956	0.0946053771189639	Spp
SB7h	0.181262729124236	-3.31297218658259	S7h
SSpB	1.34665978849626	-0.419740979637544	SSp
7Bpp	0.467987804878049	-1.94458356248219	7pp
h77S	0.109957238851558	-4.03411191337877	h77S
S7p7	0.239277652370203	-2.91236883722611	S7p7
777S	0.119402985074627	-3.91521559369206	777S
Bp7p	0.251728907330567	-2.83918359998671	p7p
7phh	0.225384177575413	-2.99866825916306	7phh
777p	0.337028824833703	-2.41818251304609	777p
Bphp	0.831573655103067	-1.11521044489676	php
BB77	0.438599740692721	-2.0381495390546	77
BBph	0.542768644269716	-1.73071711941209	ph
7pcx2	0.130801687763713	-3.78367334174567	7pcx2
BBhp	0.743699108181466	-1.27633545600537	hp
h7Bh	0.280561122244489	-2.68273939162658	h7h
7B7p	0.322550831792976	-2.48152796085145	77p
SpSB	1.04494382022472	-0.785701023092657	SpS
B7hB	0.825945945945946	-1.12500713060222	7h
ph7p	0.238372093023256	-2.91783915331831	ph7p
h7hh	0.352569169960474	-2.35314817289566	h7hh
hS7S	0.478482859226842	-1.91258725439543	hS7S
h7pp	0.421209858103062	-2.09651529615981	h7pp
77pp	0.26612355736592	-2.75895827415493	77pp
7Bhh	0.366269165247019	-2.29815024675488	7hh
ShSS	1.21001088139282	-0.574106381799818	ShSS
7pph	0.234227953990938	-2.94314123322419	7pph
ShpB	1.38453412212128	-0.379725793582513	Shp
p7Bp	0.230603692377393	-2.96563888482015	p7p
7Sp7	0.286202477573686	-2.65401833700117	7Sp7
77B7	0.335337341349365	-2.42544135534194	777
7merm8x4	0.118505013673655	-3.92610640060903	7merm8x4
Bhph	0.207037795568795	-3.12116033666632	hph
77ph	0.237171104252759	-2.9251262483164	77ph
BSSh	0.510227936879018	-1.81991260409426	SSh
SpSp	1.69819967266776	-0.0851203036886832	SpSp
phhB	4.49438928653891	1.31899868733509	phh
ppB7	0.519897110001513	-1.79282836251787	pp7
Bp7h	0.213678373382625	-3.07561359944779	p7h
BBpS	0.965466327618735	-0.899828554662554	pS
77hS	0.586522911051213	-1.61886703349212	77hS
pp77	0.177598385469223	-3.34243603178348	pp77
Sp7h	0.184892729439809	-3.28436600354376	Sp7h
B7BS	0.703736186633924	-1.35601979875517	7S
pB77	0.195801004107713	-3.20166633472497	p77
7SSh	0.366503776099511	-2.29722643555527	7SSh
p7Sh	0.176363636363636	-3.35250136945919	p7Sh
pS7h	0.125063035804337	-3.84839905507626	pS7h
pSSS	0.724692019282271	-1.31368649148396	pSSS
B7h7	0.182519776191395	-3.30300170827959	7h7
S7pS	0.310864745011086	-2.53476748736641	S7pS
pSS7	0.583103764921947	-1.62730186029167	pSS7
BB7p	0.488760293790341	-1.88192741075253	7p
BSp7	0.757644029610557	-1.24953432431769	Sp7
Bhp7	1.05168905168905	-0.776418190902531	hp7
7B77	0.230138270447621	-2.96855358412071	777
SS7h	0.521929291702102	-1.78720012699765	SS7h
S77p	0.218915026404225	-3.0406835131102	S77p
hpS7	0.345688800792864	-2.38158063245108	hpS7
hp77	0.23943661971831	-2.91141068148863	hp77
BBSB	1.30915032679739	-0.460495635001597	S
pphp	0.445090063916328	-2.01695720334954	pphp
pBBB	0.95168082221112	-0.920576699191951	p
77Bp	0.791844660194175	-1.18583706017564	77p
h7Sp	0.387479935794543	-2.21693289039063	h7Sp
7SB7	0.542331288343558	-1.7318800929613	7S7
HMGA2	0.141542816702052	-3.66981596379351	HMGA2
phBp	1.08971646212442	-0.725173600250195	php
phhp	1.70906485130778	-0.075919261407484	phhp
hphS	3.0009379885357	0.736287104120317	hphS
ppBS	0.613025742017161	-1.55510684165951	ppS
77BB	0.54554247944543	-1.72336295968609	77
BBBp	1.51427674929401	-0.250497506796393	p
hSBh	0.516497317045325	-1.80229364311739	hSh
Sphp	0.50775594622544	-1.82691926839644	Sphp
ShhB	4.37429564800384	1.27992432869598	Shh
S7h7	0.369148936170213	-2.28685149722103	S7h7
p7pp	0.858687258687259	-1.0689217130847	p7pp
hhSh	0.421884498480243	-2.09420641927863	hhSh
pSBp	0.591746394402399	-1.60607548768754	pSp
hphB	5.56029411764706	1.62603479461524	hph
pBhh	0.408683853459973	-2.14006925254479	phh
h77S	0.461236506378803	-1.9655477928351	h77S
77p7	0.282391253779949	-2.67335909196191	77p7
7ShS	0.288651942117289	-2.64172356595609	7ShS
p7ph	0.25016160310278	-2.84819412853892	p7ph
pSB7	0.498559077809798	-1.85329002817583	pS7
7hhp	3.2576	0.854683063291955	7hhp
BBhB	1.47736976942784	-0.286095441211419	h
7p7B	0.287369640787949	-2.64814684202637	7p7
BppS	1.29244444444444	-0.479024135419096	ppS
Bh77	0.274760383386581	-2.71288049546481	h77
7pB7	0.631462333825702	-1.51235781703603	7p7
BShh	0.391818352411334	-2.20086952442444	Shh
hBhS	1.91732447029497	0.0899681028243489	hhS
BS7h	0.363503382702505	-2.3090857084323	S7h
pBBp	0.834489593657086	-1.11016043927425	pp
7pS7	0.566964285714286	-1.66779663851973	7pS7
SShh	0.319307265593289	-2.49610911741486	SShh
hBSB	0.706565950029053	-1.35023027183091	hS
6merx1	1.52823691460055	-0.23725818903303	6merx1
7phB	0.324043820872573	-2.4748655742689	7ph
7SSS	0.479516026321376	-1.90947546450913	7SSS
Shh7	1.49498237049091	-0.268997931623817	Shh7
S77p	0.613435237329043	-1.55414345694916	S77p
7hhB	5.98491335372069	1.73220395754145	7hh
phBp	2.04846526655897	0.185417027690852	php
pp7B	0.16910312129593	-3.41315120894383	pp7
BSSh	0.442243340918217	-2.02621407843168	SSh
pppB	0.216566005176877	-3.05624770028999	ppp
hBBh	0.45318572606289	-1.99095207664236	hh
pp7p	0.652838758516276	-1.46432778661597	pp7p
BSBS	0.938950988822012	-0.940004643787657	SS
phpS	0.736383442265795	-1.29059731036591	phpS
7merm8x2	0.564522127184827	-1.6740243676917	7merm8x2
B7BB	1.91397849462366	0.0874482166240756	7
7S7p	0.218588640275387	-3.04283606986665	7S7p
SShS	0.606116774791474	-1.57145872722422	SShS
p7BB	0.311415972562469	-2.53221155580585	p7
BpBS	1.21563249914296	-0.56741925323378	pS
h7p7	0.250188394875659	-2.84803962725756	h7p7
pSB7	0.362630608481868	-2.31255379465762	pS7
pSph	0.279454211493046	-2.68844258093326	pSph
S777	0.251625239005736	-2.83977786063335	S777
hS77	0.480179506357517	-1.90748066620534	hS77
SpSp	1.33357117374242	-0.433831578521627	SpSp
ppSB	0.53127538586515	-1.76159462422067	ppS
BpBh	0.395954962468724	-2.18571815649902	ph
7pSB	0.451234567901235	-1.99717690505384	7pS
Dna2	0.374453193350831	-2.26626910504762	Dna2
SMARCAD1	0.363091895938611	-2.31071976798258	SMARCAD1
BBhp	0.691366778939904	-1.38160321620218	hp
77pS	0.12396694214876	-3.86109904490037	77pS
BBhS	0.710958071703464	-1.34129001778346	hS
hB77	0.384588923288614	-2.22773728652734	h77
hph7	1.40987124463519	-0.353562987566241	hph7
SS77	0.726976365118174	-1.30914603697689	SS77
pBpS	0.984375	-0.871846479734374	ppS
7BhB	0.531371346821991	-1.76133406275151	7h
hhSS	5.14959254947613	1.51533188341014	hhSS
BBBS	1.87815491731941	0.0601896636076129	S
Bhp7	0.289279112754159	-2.63859234012849	hp7
pphp	0.424807252393459	-2.08424610179417	pphp
phpp	0.7056647968933	-1.35207145725946	phpp
ShS7	1.05083088954057	-0.777595888502797	ShS7
Shph	0.254329004329004	-2.82435849808535	Shph
B7h7	0.524216524216524	-1.78089166748184	7h7
BhBB	4.30082041932543	1.25548548960198	h
7hS7	0.535460992907801	-1.75027301630801	7hS7
7BSh	0.275471698113208	-2.70915039380484	7Sh
S7S7	0.456140350877193	-1.98157669925794	S7S7
SSB7	0.678321678321678	-1.40908489782555	SS7
77B7	0.153846153846154	-3.54956612137538	777
hh77	1.19157608695652	-0.596255326846571	hh77
pBSh	0.713669064748201	-1.33579926045829	pSh
BhhS	0.25214899713467	-2.83677801080665	hhS
ShB7	0.971916103803768	-0.890222712942931	Sh7
7pBS	0.921023359288098	-0.967816751249413	7pS
BpBh	0.333913043478261	-2.43158204834487	ph
Bp7S	0.318706697459584	-2.49882516118285	p7S
phBB	1.25488189647821	-0.521574812271763	ph
p7pS	0.465552523874488	-1.95211055556089	p7pS
7pBp	0.490859851049425	-1.87574332909678	7pp
hBhB	7.13579175704989	1.98594711064289	hh
pppp	0.472248353715898	-1.93150873081462	pppp
Sp77	0.189217758985201	-3.25100699930943	Sp77
SS7S	0.732891832229581	-1.2974542119336	SS7S
7pcx4	0.117967332123412	-3.93266709877699	7pcx4
B7Bp	0.493874919406834	-1.86690879234542	7p
h7p7	0.272182596291013	-2.72647967612676	h7p7
7hB7	0.666850981476362	-1.43369009398998	7h7
BSBS	1.80697050938338	0.00444655769232994	SS
7S7B	0.349570200573066	-2.36547229188106	7S7
hpSS	0.673684210526316	-1.41898201156524	hpSS
hpBh	0.4	-2.17105449812165	hph
pS7S	0.359669421487603	-2.32438298903327	pS7S
BppS	0.420650095602294	-2.09843382595657	ppS
hphS	2.31749347258486	0.363438872150401	hphS
7BS7	0.394789579158317	-2.18997058911518	7S7
hhhh	0.30126582278481	-2.58001748299081	hhhh
hBhh	0.736804817569961	-1.28977200365553	hhh
7hhS	0.907113729043951	-0.989771058677911	7hhS
hBBS	0.900703674745895	-1.00000195067362	hS
7B77	0.503409795412275	-1.83932120920476	777
pSBp	0.579392732702837	-1.6365129090593	pSp
hpS7	0.453563714902808	-1.9897492688284	hpS7
Control	1.58178053830228	-0.187576954034315	Control
7p7B	0.352189781021898	-2.35470144892674	7p7
hphS	2.84877657440834	0.66121607429518	hphS
pBhB	2.20048019207683	0.288691981940047	ph
SB7S	0.416580310880829	-2.1124598442108	S7S
BhBp	1.04014167650531	-0.792346353646076	hp
p7hh	0.203394396551724	-3.14677456414942	p7hh
ppSB	0.420005683432793	-2.1006456478378	ppS
h7pp	0.210191082802548	-3.09935303276746	h7pp
ppSS	0.510853104492681	-1.81814599342947	ppSS
77hh	0.149821640903686	-3.58780846998952	77hh
B7ph	0.170212765957447	-3.40371525491193	7ph
B7SB	1.45769230769231	-0.305440178091654	7S
hBSp	0.924167257264352	-0.962900521600477	hSp
hh77	2.16556291390728	0.265615682938713	hh77
hBS7	0.441717791411043	-2.02792955602306	hS7
Shp7	0.566596194503171	-1.66873358611591	Shp7
hhBh	0.581788879935536	-1.63055877647748	hhh
SBSp	1.25149700598802	-0.52547156362746	SSp
7SpS	0.419695193434935	-2.10171255728832	7SpS
77BB	0.754797441364606	-1.25496496566667	77
B7ph	0.475095785440613	-1.9228360894173	7ph
ShhS	0.441860465116279	-2.0274636444928	ShhS
77Sh	0.356413166855846	-2.33750386326308	77Sh
SBpp	1.12926829268293	-0.6737381194795	Spp
pphp	0.244988864142539	-2.87833832445078	pphp
hBhS	2.26951672862454	0.333258719196488	hhS
B7hh	0.202401372212693	-3.15383542707295	7hh
BhBB	6.46896551724138	1.84440861926615	h
Bphh	0.233918128654971	-2.94505082323283	phh
SSpS	1.41062801932367	-0.352788801853599	SSpS
Bhh7	0.334749362786746	-2.42797318881636	hh7
77h7	0.25796178343949	-2.80389714924129	77h7
pSpp	0.412698412698413	-2.12596660859312	pSpp
7B7S	0.250101502233049	-2.84854077503835	77S
7p77	0.176576576576577	-3.35076052035655	7p77
pSBB	0.6671826625387	-1.43297269883912	pS
SSSh	0.570810810810811	-1.65804183927951	SSSh
7pp7	0.237673830594185	-2.92207143602945	7pp7
S7pB	0.651604965887485	-1.46705689942405	S7p
BSSB	1.55144821368196	-0.215510861772834	SS
7SSS	0.462979369700038	-1.9601065895056	7SSS
h77p	0.508965517241379	-1.82348658207619	h77p
pBhS	0.626450999048525	-1.52385283166221	phS
pBSB	0.662113046747713	-1.44397693961082	pS
7hhS	1.41039279869067	-0.353029389685751	7hhS
phhh	1.44621874058451	-0.31684062681671	phhh
hhS7	2.61596322607606	0.538215857047191	hhS7
pSS7	0.445205479452055	-2.01658314908585	pSS7
7pcx4	0.121169176262179	-3.89403175400876	7pcx4
BpBh	0.414678899082569	-2.11905986048339	ph
h7BS	0.427442301612393	-2.0753248074695	h7S
S7B7	0.48294434470377	-1.8991975580177	S77
BB7h	0.399674246695483	-2.17222988348617	7h
Sh77	0.409760032264569	-2.1362752264756	Sh77
pShS	0.867256637168142	-1.05459552153427	pShS
phBS	2.08154460144537	0.208528068332798	phS
pS7h	0.296095444685466	-2.60499220274378	pS7h
pBh7	0.243898319398699	-2.88477468096138	ph7
BpSB	0.775773769761746	-1.215418501415	pS
B7BB	0.566251087271673	-1.66961258280835	7
hSpB	0.360102886539011	-2.32264533408686	hSp
SSpp	1.13028134496618	-0.672444476198746	SSpp
BppS	0.447257383966245	-2.00994919756935	ppS
Sh7S	0.233027192508554	-2.95055618183351	Sh7S
B7pp	0.507109004739337	-1.82875860554033	7pp
pS77	0.498696785403997	-1.85289159469083	pS77
BB77	0.96798652064027	-0.896067540230084	77
ShSh	0.442254303164908	-2.02617831761526	ShSh
hBSh	0.485452762340634	-1.89172357910437	hSh
h7Bh	0.272648335745297	-2.72401314889713	h7h
h7Sh	0.276039234002802	-2.70618116344227	h7Sh
7Bh7	0.390618681763041	-2.20529354878846	7h7
7h7h	0.222446916076845	-3.01759340046874	7h7h
ppB7	0.207496653279786	-3.11796643074929	pp7
7merm8x2	0.432942954287873	-2.05687755397278	7merm8x2
hS7p	0.402529557327468	-2.16195977540587	hS7p
B7BS	0.406882591093117	-2.14644194364004	7S
B7hh	0.25689307330195	-2.80988650725096	7hh
7hh7	0.359038401498595	-2.32691634017724	7hh7
pSSh	0.515581854043393	-1.80485300932956	pSSh
pS7h	0.223732103858287	-3.00928221108545	pS7h
BpB7	0.624889673433363	-1.52745299897181	p7
pp77	0.16504854368932	-3.44816408916717	pp77
SS7h	0.237471407777085	-2.92330067874715	SS7h
S7S7	0.322437673130194	-2.48203418210054	S7S7
pSSS	0.574754622232367	-1.64810833483822	pSSS
ShpB	0.738538831902868	-1.28638071914804	Shp
hBB7	0.558471192241871	-1.68957163439013	h7
SpBp	0.927804734597853	-0.957233289826321	Spp
hpBB	0.606993323526083	-1.56937385012304	hp
Bp77	0.238524238524239	-2.91691861963965	p77
hppp	0.365150713907985	-2.302562446926	hppp
S77S	0.248772504091653	-2.85622745960943	S77S
Sh7S	0.389737324373855	-2.20855239594357	Sh7S
B7h7	0.330237358101135	-2.44755116376201	7h7
hBh7	1.59190556492411	-0.178371648418453	hh7
77hh	0.0899653979238754	-4.32361236759388	77hh
7Sp7	0.142538975501114	-3.65969803797544	7Sp7
B7SB	0.539939332659252	-1.73825718230585	7S
7Bph	0.629818181818182	-1.51611909180695	7ph
BBh7	0.169411764705882	-3.41052043281704	h7
BpB7	0.650810810810811	-1.46881628187826	p7
pp7S	0.161190328580285	-3.48228931336148	pp7S
Bpph	0.333901192504259	-2.43163325222913	pph
7BpS	0.739690721649485	-1.28413231874573	7pS
SSBp	1.14834578441836	-0.649569278336854	SSp
7hpS	0.99437148217636	-0.857269576542905	7hpS
p7BS	0.228373702422145	-2.97965796637652	p7S
ShSh	0.499006227640122	-1.85199667749007	ShSh
BhSS	1.20408163265306	-0.581193197987658	hSS
7mera1x4	0.490196078431373	-1.87769555543106	7mera1x4
Sh7h	0.248921340856289	-2.85536457544551	Sh7h
hppS	0.784773060029283	-1.19877898106661	hppS
hhh7	2.51002865329513	0.47857743015723	hhh7
7ShS	0.651612903225806	-1.46703932575673	7ShS
ShSS	0.643181818181818	-1.48582787392707	ShSS
hph7	2.25311203319502	0.322792648340109	hph7
SBph	0.393063583815029	-2.19629178962068	Sph
SSpp	0.824915824915825	-1.12680758503249	SSpp
7SSS	0.641571194762684	-1.48944512893781	7SSS
Shhh	0.756398104265403	-1.25190875060649	Shhh
hppB	0.193548387096774	-3.21836021290001	hpp
BSS7	1.45480631276901	-0.308299312099373	SS7
7Shh	1.06058282208589	-0.764269116314874	7Shh
7mera1x4	0.237812128418549	-2.92123220371471	7mera1x4
SSBS	1.64879488440728	-0.127714469379672	SSS
hpBB	0.382739212007505	-2.23469278402197	hp
hhpB	6.44631578947368	1.83934846104719	hhp
7Spp	0.3125	-2.52719830834693	7Spp
77B7	0.212303980699638	-3.08492307609274	777
phBB	4.20078226857888	1.22153160796934	ph
7B7h	0.342374075378654	-2.3954810333529	77h
h7Bp	0.488659793814433	-1.88222409141052	h7p
7hpp	1.05	-0.778737075342893	7hpp
Sppp	0.30213567839196	-2.5758579400079	Sppp
SSpB	1.08684210526316	-0.728984040145793	SSp
S7SS	0.508176100628931	-1.82572597065421	S7SS
7hph	0.236280487804878	-2.93055400257814	7hph
SBS7	0.686210640608035	-1.39240300114852	SS7
ppBh	0.231813246471227	-2.95809148970514	pph
pSBS	0.666129681836488	-1.43525143023986	pSS
7pSp	0.382070437566702	-2.23721586362922	7pSp
hS77	0.382371198013656	-2.23608064124596	hS77
7Bph	0.282608695652174	-2.67224864115021	7ph
BS7p	0.415422885572139	-2.11647380193917	S7p
pppS	0.25130890052356	-2.84159273054888	pppS
SSpp	1.65841584158416	-0.119320600640951	SSpp
7pB7	0.500320718409237	-1.84820130218247	7p7
pBB7	0.566953797963978	-1.66782332585381	p7
B7B7	0.535096642929807	-1.75125502028257	77
