RE_Identity	Normalized	FOLD	condensed
BBhh	0.369534555712271	-1.45170363664094	hh
phSS	0.849563465413029	-0.250691189939305	phSS
BBBS	0.974903474903475	-0.0521535309862739	S
hhSp	0.834773408569917	-0.276028271168609	hhSp
h7hp	1.11355509074961	0.139688113195089	h7hp
SpBp	0.795742939009415	-0.345110465600353	Spp
BSBp	0.779620853080569	-0.374640235910821	Sp
phSS	0.431011826544021	-1.22968545982434	phSS
SBhh	0.336330935251799	-1.58753143377475	Shh
p7Sh	0.44325290437891	-1.1892828315284	p7Sh
BpB7	0.41547619047619	-1.28264711239535	p7
BBpB	0.813582497721057	-0.313124272425608	p
hBp7	0.848523748395379	-0.252457877492855	hp7
SpSB	0.768490255928622	-0.395385948444451	SpS
hpSB	0.522673031026253	-0.951504195037055	hpS
BBpS	2.16216216216216	1.09698990831954	pS
B77p	1.59210526315789	0.655450902892132	77p
BBBS	1.26021505376344	0.318185127487977	S
ShBp	0.786241610738255	-0.362440197425266	Shp
BhBh	0.35614849187935	-1.5049340346578	hh
ShS7	0.497150997150997	-1.02372881503379	ShS7
hSp7	0.473684210526316	-1.09348733294015	hSp7
pBSp	0.927150084317032	-0.12461001885929	pSp
S7SB	0.295424836601307	-1.7746217961037	S7S
SS77	1.52777777777778	0.59594989114347	SS77
7pB7	0.518867924528302	-0.962045561977417	7p7
7mera1x4	0.209860935524652	-2.26797927406474	7mera1x4
Bphh	0.440315315315315	-1.19887588998163	phh
hh7B	0.815275908479139	-0.310124532026127	hh7
SSBB	1.19916361735494	0.246543696730835	SS
B7Sh	0.414403032217309	-1.28637835645797	7Sh
pS7S	1.03986928104575	0.0409173618121565	pS7S
hhph	0.845679012345679	-0.257302740862975	hhph
BphB	0.913083680073971	-0.146665832949028	ph
BBSp	0.802962548910006	-0.332080215458262	Sp
SS77	0.450431034482759	-1.16610668398557	SS77
p7B7	0.862778730703259	-0.228422304333846	p77
BSBB	0.824401752612066	-0.294065343891757	S
SpS7	0.610602409638554	-0.727179632919717	SpS7
7hBB	1.05754789272031	0.0652381786007015	7h
pp77	1.54545454545455	0.612546401674165	pp77
pShp	0.999012345679012	-0.0169104090399437	pShp
pSp7	0.603092783505155	-0.7450329435426	pSp7
S7pB	0.784205693296602	-0.366180800035294	S7p
p7Sp	0.440414507772021	-1.19855092206926	p7Sp
77hh	1.50265486725664	0.572028865311611	77hh
BBp7	0.590301003344482	-0.775962121865802	p7
hh7h	0.20537714712472	-2.29913725785117	hh7h
pBSS	1.12523020257827	0.154735361075491	pSS
B777	0.170846394984326	-2.56471310992682	777
h7Sh	0.715460526315789	-0.498540743646372	h7Sh
ppph	0.733128834355828	-0.463346167189206	ppph
BhB7	0.782527881040892	-0.369270760429105	h7
7Bpp	0.26928895612708	-1.90825785148017	7pp
h7hh	1.49425287356322	0.563939496240849	h7hh
BBpB	1.12919749573136	0.159813013439622	p
hh7h	0.23444976076555	-2.10813410890455	hh7h
p7hS	0.582214765100671	-0.795861488822778	p7hS
ShBB	1.21533055487456	0.265863941466925	Sh
pSpp	0.795404814004376	-0.345723622077352	pSpp
Bppp	0.759947814742335	-0.411512563056012	ppp
BphS	0.592870544090056	-0.76969579552095	phS
ppBS	1.37082936129647	0.439564176923153	ppS
ppSS	0.949122807017544	-0.0908181461641659	ppSS
B7p7	0.448529411764706	-1.17221032462633	7p7
Sh7p	0.407407407407407	-1.31094070446505	Sh7p
BB7h	0.400763358778626	-1.3346623048102	7h
pSBS	1.04793545325107	0.0520650370219858	pSS
Sp7B	0.859060402684564	-0.234653341401039	Sp7
BBBh	0.933572710951526	-0.114650525250454	h
hShB	1.23933886662851	0.294085889834331	hSh
7BpB	1.47704367301232	0.547227663191445	7p
pSBS	0.986957144904687	-0.0344254736732095	pSS
7777	0.488372093023256	-1.04943215286221	7777
BpSh	0.598600121728545	-0.755820343610421	pSh
7Sh7	0.385826771653543	-1.38945966359583	7Sh7
Sp7S	0.926086956521739	-0.126265251657414	Sp7S
B7Bp	0.899735149451381	-0.167912530834791	7p
pSh7	0.374113475177305	-1.43393698463049	pSh7
BBhS	1.2510395010395	0.307642521765578	hS
hhB7	1.09889361702128	0.120566905999179	hh7
7h77	0.901449275362319	-0.165166602473806	7h77
7SpB	0.80641592920354	-0.325888779027128	7Sp
BhhS	0.951173263806589	-0.0877047523782328	hhS
Bh7h	1.03776978417266	0.0380016149830979	h7h
B7BB	0.906373626373626	-0.15730703354419	7
SBBB	1.03224276908487	0.0302974914556382	S
Bh7B	1.02985074626866	0.0269504453815197	h7
hpp7	1.21782178217822	0.268818201648568	hpp7
SBSh	0.834123222748815	-0.277152391008765	SSh
7merm8x2	1.41747572815534	0.487839210757922	7merm8x2
hp7h	0.845397676496872	-0.257782768575876	hp7h
pSSS	1.08244846970643	0.0988135257050354	pSSS
ph7p	0.534682080924855	-0.91873158805929	ph7p
h7pp	0.563953488372093	-0.841836733453847	h7pp
B7h7	1.03448275862069	0.0334247795420695	7h7
SSBh	0.883156297420334	-0.194744133038645	SSh
pS77	0.389952153110048	-1.37411579878868	pS77
h7hh	0.45	-1.16748791438393	h7hh
S7pB	0.946404644930773	-0.094955761419305	S7p
SSpS	0.83055134041477	-0.28334356489028	SSpS
7Bph	0.554691075514874	-0.865728401853887	7ph
7Bhh	0.397773872290568	-1.34546439972188	7hh
hB7S	1.21214788732394	0.262080903691405	h7S
ppB7	0.401048492791612	-1.33363622508076	pp7
hhS7	0.864522613065327	-0.225509215312601	hhS7
pp77	0.478901540522438	-1.07768383940767	pp77
B7hB	1.15930024517925	0.197769434908816	7h
Bp77	0.569413511507053	-0.827936188898247	p77
BpBp	0.913525498891353	-0.14596791701104	pp
hhhS	1.16974789915966	0.210712816714545	hhhS
77SB	0.635652173913044	-0.669175370818177	77S
SpBS	1.3134962805526	0.377927294236961	SpS
hhSp	0.815447800741918	-0.309820387167503	hhSp
777S	0.319056785370549	-1.6635996997305	777S
77BB	0.854748603351955	-0.241912755510482	77
p77B	0.726643598615917	-0.476164985773433	p77
BphB	1.11805571744959	0.14550726463512	ph
BpSp	1.11184439041334	0.137470067043269	pSp
ph7B	0.363636363636364	-1.47491643957617	ph7
p7SB	1.04086538461538	0.0422986756467556	p7S
hhBp	1.46356241699867	0.53399945318104	hhp
hp77	0.411359724612737	-1.29701236636266	hp77
7BpS	0.820840336134454	-0.300311289034142	7pS
ppBS	1.03876615256357	0.03938608979169	ppS
BBhh	0.337083708370837	-1.58430601386922	hh
hBpS	0.923320659062104	-0.130581148887823	hpS
hhSS	0.932652695683324	-0.116072970328935	hhSS
hBhp	1.36783050209992	0.436404645447032	hhp
7pcx4	0.529411764705882	-0.933022660746904	7pcx4
hpSh	0.720458553791887	-0.488497477735422	hpSh
BSSh	0.781302170283806	-0.371532294144258	SSh
Bpp7	0.624561403508772	-0.694569499024583	pp7
BppS	1.12972972972973	0.160492850625693	ppS
B7hB	1.27687837276878	0.337136288784479	7h
ShSS	0.751840942562592	-0.426985434305807	ShSS
SBSB	0.944741119108428	-0.0974938641070251	SS
hS7p	0.808061420345489	-0.322947960150989	hS7p
hhpS	1.4096010667852	0.479802100263197	hhpS
SBpp	1.07942857142857	0.0947829587298015	Spp
Shh7	1.09809317869078	0.119515658478444	Shh7
pBpp	0.946506550218341	-0.094800425813986	ppp
ppBB	1.02127003699137	0.0148795629248645	pp
hh7h	1.26289517470882	0.321250073765404	hh7h
77B7	1.68560606060606	0.737782585556429	777
ShBB	1.42433443344334	0.494803109650574	Sh
SpSh	0.787212787212787	-0.360659260318494	SpSh
SBSp	1.18260583461285	0.226484479106744	SSp
BhhS	1.17066642052797	0.211845219879139	hhS
pSp7	1.23642943305187	0.290695081958181	pSp7
hphh	0.478036175710594	-1.08029311656698	hphh
h7pB	0.543741588156124	-0.894491738725679	h7p
h7hp	1.55226349827042	0.618888656290395	h7hp
hphp	1.55919080919081	0.62531267068162	hphp
pShp	1.50155967821376	0.57097699378441	pShp
Bppp	0.91849353569421	-0.138143348060353	ppp
7BSB	0.823692222529754	-0.295307549263289	7S
pSpS	0.859695218076721	-0.23358763427115	pSpS
SSSS	0.90414791387909	-0.160854106500193	SSSS
BBBS	1.29466460039849	0.357093576576044	S
SSS7	0.786261980830671	-0.362402820300698	SSS7
SSB7	0.584691501746217	-0.789737293344049	SS7
7p7S	0.416349809885932	-1.27961675063001	7p7S
hSSB	1.06579804560261	0.0764492717453301	hSS
hB7S	0.771056661562021	-0.390576034478523	h7S
SBpB	0.850834679590738	-0.248534077809833	Sp
pS7S	0.864820512820513	-0.225012172825998	pS7S
BhSp	0.61420310805927	-0.71869710300716	hSp
hSBS	0.828792007266122	-0.286402825848504	hSS
pphp	1.26574033868867	0.324496651356136	pphp
SBBS	0.99664697429347	-0.0203303426244372	SS
BS7B	0.618954248366013	-0.707580143050506	S7
B77h	0.434052757793765	-1.21954250730034	77h
pBBS	1.04585397028279	0.0491966051620069	pS
h77S	0.260579064587973	-1.95569173609662	h77S
B7B7	0.965986394557823	-0.0654100462705595	77
7hpp	0.880056278578966	-0.199817130450585	7hpp
BBhp	1.21750663129973	0.268444809206266	hp
SSpS	1.04610808130887	0.0495470940427088	SSpS
h7Bh	0.733663366336634	-0.4622946662722	h7h
BSBp	1.01877427708243	0.0113496178002944	Sp
7SBS	0.705882352941177	-0.51798516146806	7SS
phpS	1.27044534412955	0.32984948955718	phpS
SSpB	1.04257641921397	0.0446683138872897	SSp
SpBB	1.42040247061168	0.490814953921629	Sp
BB7S	0.99537037037037	-0.0221794735128854	7S
pSh7	0.329749103942652	-1.61604417671105	pSh7
7ppp	1.25316455696203	0.31009105096363	7ppp
h7Sh	0.783132530120482	-0.368156439257347	h7Sh
p7B7	1.26	0.317938912786315	p77
SphS	4.70833333333333	2.21973164075515	SphS
7pSS	1.06179775280899	0.071024172315798	7pSS
pBSp	0.767313019390582	-0.39759768177686	pSp
77hS	0.32	-1.6593410107136	77hS
hpp7	1.20512820512821	0.253701811876512	hpp7
7BhB	1.02890173410405	0.0256203823907962	7h
h7hh	0.35036496350365	-1.52855440317825	h7hh
C14orf28	1.93244873341375	0.934945319974083	C14orf28
6merx2	1.33858267716535	0.405221428426659	6merx2
7Bhp	1.86026200873362	0.880021011190017	7hp
Control	0.969119579500657	-0.0607382253058565	Control
7Bpp	1.84313725490196	0.866678688767265	7pp
SB7p	5.84210526315789	2.53100353196764	S7p
ppSS	1.54261363636364	0.609891948228187	ppSS
SBhS	0.686170212765957	-0.55884641719326	ShS
hhph	0.53125	-0.928021979688538	hhph
7hSB	0.927272727272727	-0.124419192492041	7hS
B7S7	0.56	-0.851986088655998	7S7
p7Bp	0.551020408163265	-0.875307162890617	p7p
77Sp	0.702702702702703	-0.524498468426735	77Sp
hSBS	0.647637795275591	-0.642225733975802	hSS
phpB	1.28395061728395	0.34510489431759	php
SSh7	1.18250950570342	0.226366959899423	SSh7
Bp7h	0.295454545454545	-1.77447672143508	p7h
SS7p	0.771712158808933	-0.389350079336242	SS7p
BSB7	1.19555555555556	0.24219635040071	S7
7BB7	0.898496240601504	-0.169900448459318	77
p7SS	0.946774193548387	-0.0943925331030625	p7SS
pShB	1.22264389626818	0.274519448913988	pSh
BhhS	0.824858757062147	-0.293265812141857	hhS
hhhh	1.76666666666667	0.805545038015803	hhhh
hSBh	0.962616822429907	-0.0704512801568057	hSh
7SSp	1.33333333333333	0.399552678339967	7SSp
B777	0.608695652173913	-0.731691854938286	777
SB7B	0.299465240641711	-1.75502435876891	S7
hBBB	1.41984732824427	0.490250988631704	h
pSBS	1.06818181818182	0.0796724121014629	pSS
77hB	1.04025157232704	0.0414476480606799	77h
h7h7	1.55063291139241	0.61737236988659	h7h7
hShp	1.34523953179679	0.412378259328169	hShp
hh77	1.42295980511571	0.493410089148118	hh77
p77S	0.691489361702128	-0.54770585958806	p77S
hSpS	0.800448430493274	-0.336604456830082	hSpS
pSBS	1.03929384965831	0.0401187981805067	pSS
hhhB	1.37339192122399	0.442258561372059	hhh
7Sp7	4.64	2.19863998441397	7Sp7
BSSp	1.5390243902439	0.606531274538226	SSp
BhBS	1.6994700984103	0.749600157442805	hS
SpBB	1.24098454493417	0.296000327498235	Sp
pSSB	1.79425837320574	0.827902832363483	pSS
Sh7S	1.69767441860465	0.748074983239042	Sh7S
hSSh	0.830601092896175	-0.283257145779334	hSSh
BBh7	1.72727272727273	0.773011073867411	h7
BS7B	1.81564245810056	0.844995309712683	S7
7SSS	1.3030303030303	0.366385814404767	7SSS
BBB7	1.85106382978723	0.872869823232214	7
Shph	0.500611995104039	-1.01372005614281	Shph
hpSp	1.73177842565598	0.776769533689076	hpSp
SpSS	1.45019157088123	0.52075867247697	SpSS
phSh	1.03833658219623	0.0387893556608894	phSh
pBBp	2	0.984515179061123	pp
7hhB	1.74872979214781	0.790822565150741	7hh
pBp7	0.757009345794392	-0.417101804455399	pp7
BSh7	0.275862068965517	-1.87346581606645	Sh7
77Bp	0.621621621621622	-0.701376230510814	77p
Sp7p	0.75875486381323	-0.413779056383145	Sp7p
pS7S	1.76415094339623	0.80348918438556	pS7S
hpBS	0.67741935483871	-0.577363708546992	hpS
SBh7	0.5859375	-0.786666130442996	Sh7
7pBB	3.39285714285714	1.74701586533447	7p
hBS7	0.934272300469484	-0.113569820621067	hS7
hp7h	0.972527472527473	-0.055673911054576	hp7h
BppB	1.14673913043478	0.182052411711295	pp
SB7h	0.4375	-1.20812989888127	S7h
hpSh	0.883161512027491	-0.194735614653283	hpSh
Sh7h	0.44017094017094	-1.19934901333906	Sh7h
SBpp	0.686974789915966	-0.557155758748738	Spp
hhBS	1.38649811726735	0.455960836397112	hhS
BS77	0.293333333333333	-1.78487189279746	S77
SBhS	1.34137291280148	0.408225553259735	ShS
ShBh	0.623529411764706	-0.69695530251338	Shh
Bh7S	0.625	-0.693556726051515	h7S
phBh	1.02095808383234	0.0144388156112432	phh
Bph7	1.32786885245902	0.393627844382861	ph7
SB7S	0.606299212598425	-0.737382967016142	S7S
BS7p	0.282352941176471	-1.83991325635542	S7p
BhpB	1.31457627118644	0.379113028031349	hp
pBhh	0.122222222222222	-3.04790629863125	phh
Bh77	0.258333333333333	-1.96817910616052	h77
pB7B	0.852207293666027	-0.246208516867279	p7
hBpp	0.773224043715847	-0.386526416391037	hpp
BSph	0.72	-0.489416009271289	Sph
hBSB	0.705811138014528	-0.518130719157826	hS
6merx2	0.578861788617886	-0.804193990199082	6merx2
hSp7	0.687411598302687	-0.556238722142495	hSp7
hp7p	0.748148148148148	-0.434088935237913	hp7p
hShp	1.3781157583439	0.447212255038393	hShp
hSh7	0.865196078431373	-0.224385789639192	hSh7
hSSB	3.74576271186441	1.88977468909071	hSS
BSSB	1.02991452991453	0.0270397957076797	SS
Sh7S	1.83399209486166	0.859502599494385	Sh7S
BS7B	0.513859275053305	-0.976039597224292	S7
7php	0.921965317919075	-0.132700434810732	7php
BS7S	0.466666666666667	-1.11502049448979	S7S
p7Bh	0.497005988023952	-1.024149682066	p7h
SBS7	0.944006999125109	-0.0986153596653385	SS7
S7S7	0.356643356643357	-1.50293081574577	S7S7
hpSp	0.785809018567639	-0.36323419042192	hpSp
pBpS	0.717213114754098	-0.495011046669435	ppS
7ppB	1.19090909090909	0.236578467073914	7pp
BhSp	1.46825396825397	0.538616716077518	hSp
7B7S	0.94407158836689	-0.0985166534150096	77S
7mera1x2	0.888888888888889	-0.18540982238119	7mera1x2
SShp	1.31782224290368	0.382670961716337	SShp
h7ph	0.564784053156146	-0.839713561560877	h7ph
SShh	0.468468468468468	-1.10946096914789	SShh
7pBB	1.11885245901639	0.146534982418089	7p
SS7p	0.669047619047619	-0.595304018384074	SS7p
7BB7	1.03030303030303	0.0275839009530088	77
77pB	1.13713080168776	0.169913392915369	77p
hhSB	1.67883995703545	0.731979884501993	hhS
77S7	1.10600706713781	0.129875783161859	77S7
77Bp	0.0862745098039216	-3.55040663916044	77p
Sphp	0.594994311717861	-0.76453703983534	Sphp
BB7B	0.934426229508197	-0.113332144337022	7
hp7p	0.994845360824742	-0.0229406258579244	hp7p
7pcx4	0.663507109004739	-0.607300992701096	7pcx4
Sphh	0.440494590417311	-1.19828861387928	Sphh
ppph	1.80882352941176	0.839566843150023	ppph
7Bp7	0.63562091503268	-0.669246318645337	7p7
ph7h	1.49693251533742	0.566524362392932	ph7h
hSpS	0.694570135746606	-0.541292534960129	hSpS
Sp7S	0.331034482758621	-1.61043141023266	Sp7S
p7hS	0.688084112149533	-0.554827983509563	p7hS
BhBS	1.2531041069723	0.310021456748398	hS
hp77	0.805389221556886	-0.327726750856305	hp77
7SSS	0.732394366197183	-0.464792222302467	7SSS
pp7h	0.711864406779661	-0.505810447521958	pp7h
SBh7	0.616811594202899	-0.712583031990581	Sh7
hShh	0.604221635883905	-0.742335071013025	hShh
pBSp	1.02316602316602	0.0175554408251305	pSp
ppBS	0.707349966284558	-0.51498874081624	ppS
SSS7	1.07894736842105	0.094139670235621	SSS7
SShB	1.21758793969849	0.268541153081458	SSh
7SpB	1.2991452991453	0.362077972921304	7Sp
S7SS	0.894871794871795	-0.175731908478836	S7SS
h77B	0.247222222222222	-2.03160448630215	h77
Control	0.978947368421053	-0.0461816181617935	Control
Bhhp	1.2450170587179	0.300680688711202	hhp
BpBB	1.23784872016106	0.292350189890119	p
SB7B	0.71584038694075	-0.497774974481202	S7
BpBS	1.1492997863755	0.185270342497805	pS
SShB	0.852558077078018	-0.245614800565045	SSh
p7SB	0.874730021598272	-0.208575106427126	p7S
phhp	1.63429679238632	0.693185183366144	phhp
hp7h	0.511904761904762	-0.98153748901554	hp7h
7Bh7	0.945723684210526	-0.0959941885507251	7h7
hhBS	0.998573466476462	-0.0175443431171716	hhS
hp7B	0.559062218214608	-0.854404065826349	hp7
SS7B	0.882352941176471	-0.196057066580698	SS7
pShh	0.610476190476191	-0.727477886873621	pShh
7ppS	0.784026996625422	-0.366509583900224	7ppS
ppB7	1.14117647058824	0.175037085110549	pp7
SSpS	0.893530150753769	-0.177896504288582	SSpS
SSpS	1.10436037191408	0.12772620438082	SSpS
hShp	1.11148585347574	0.137004765527437	hShp
hS7S	1.42333614153328	0.493791594583018	hS7S
7p7h	0.526918671248568	-0.939832613623942	7p7h
S7ph	0.664738026358084	-0.604627030158324	S7ph
h7pS	0.874782608695652	-0.208488376965088	h7pS
SphB	1.12113402061856	0.149473927610086	Sph
Bp7p	0.665271966527197	-0.60346867363527	p7p
pShh	0.32992700729927	-1.61526603637158	pShh
7pp7	0.468677494199536	-1.10881739727618	7pp7
hS7p	0.907668231611894	-0.155247851870937	hS7p
6merx4	0.597	-0.759681984336159	6merx4
7hhS	0.950907868190989	-0.0881073481818968	7hhS
Bhhh	1.63095238095238	0.690229839242889	hhh
7B7p	0.800578034682081	-0.336370882526413	77p
hp7h	0.493212669683258	-1.03520305555338	hp7h
7hpB	0.974965229485396	-0.0520621473675518	7hp
h7Bp	0.2	-2.33741291582624	h7p
ph7h	0.501655629139073	-1.01071557679101	ph7h
hSBh	0.702219040801718	-0.525491800129102	hSh
ShB7	1.15092879256966	0.187313756419616	Sh7
SB77	0.745192307692308	-0.439800133805732	S77
BhSB	0.377049180327869	-1.42266020244475	hS
7S7h	0.347578347578348	-1.54007470368055	7S7h
BpSB	1.252408477842	0.309220358619059	pS
SpBS	1.8077622801698	0.838720155614825	SpS
hS77	0.517509727626459	-0.965826934631565	hS77
7Shh	0.68451519536903	-0.562330347987741	7Shh
BpSh	0.846424384525205	-0.256031725369996	pSh
BpBB	0.835959700335831	-0.273979520801211	p
hppp	0.746368715083799	-0.437524400616444	hppp
hhpS	1.09660736450145	0.117562246568313	hhpS
S7pp	1.77339901477833	0.811032358205621	S7pp
pS7S	0.95948275862069	-0.0751560336118521	pS7S
hS77	0.535508637236084	-0.916503071388198	hS77
p7h7	0.217592592592593	-2.21578347142471	p7h7
7pBB	0.482112436115843	-1.06804327121705	7p
BhpB	0.869216061185468	-0.217698083255333	hp
B7Bp	0.647540983606557	-0.64244141032466	7p
7pp7	0.507853403141361	-0.993000806787498	7pp7
ppSp	0.692857142857143	-0.544854995696716	ppSp
hphB	1.11563140834822	0.142375635275703	hph
phhh	1.04199855177408	0.0438684515433701	phhh
SShS	0.694805194805195	-0.540804375232632	SShS
SppB	0.902335456475584	-0.163749039526596	Spp
BS7B	0.947368421052632	-0.0934873329401503	S7
7B7p	0.702341137123746	-0.52524097747086	77p
7B7S	0.34850863422292	-1.53621851684507	77S
SS7B	0.718475073313783	-0.492474810960479	SS7
Sp7p	0.698453608247423	-0.533248621772133	Sp7p
pB77	1.08170515097691	0.0978224848872256	p77
7BSB	0.388791593695271	-1.37841588995161	7S
h77S	1.16521739130435	0.20511431857452	h77S
7B7B	0.955007256894049	-0.0819012199079271	77
ShBS	1.15707620528771	0.194999062841207	ShS
BBS7	0.663366336633663	-0.607607113232899	S7
B7hp	0.465181058495822	-1.11962056228788	7hp
BhSp	0.574468085106383	-0.815186170453046	hSp
ppSp	1.37901234567901	0.448150551772451	ppSp
pB7p	0.96271637816245	-0.0703020815020311	p7p
p77p	0.856637168141593	-0.238728640966833	p77p
SSBp	0.562263357172907	-0.846166886638234	SSp
SBSp	0.890221259477023	-0.183248961457264	SSp
B7S7	0.718354430379747	-0.492717081825065	7S7
ShSS	0.992084432717678	-0.0269500074323314	ShSS
p7pp	0.558771929824561	-0.855153367734681	p7pp
SS7h	0.516956920256645	-0.967368854863691	SS7h
7mera1x4	0.439024390243902	-1.20311182411465	7mera1x4
pBB7	0.659526209677419	-0.615982922277717	p7
7hpB	0.895971186866572	-0.173960577776725	7hp
SBp7	0.566847147022074	-0.834453157665299	Sp7
ShBS	1.0260774834888	0.0216548581778761	ShS
SBSB	0.934723256391164	-0.112873626473247	SS
7p7p	0.536407766990291	-0.914082788730664	7p7p
hpBh	0.476982806433722	-1.08347565278176	hph
SpS7	0.934012615235323	-0.113970880008507	SpS7
hShp	1.17890784114053	0.221966121868849	hShp
ph7h	0.867243867243867	-0.220975182364905	ph7h
7Bp7	0.717171717171717	-0.495094321513805	7p7
7p7S	1.0481220657277	0.0523219239565075	7p7S
ph7h	0.888757396449704	-0.185623254594152	ph7h
ppS7	1.31767955801105	0.382514747983429	ppS7
C14orf28	0.757469244288225	-0.416225604156361	C14orf28
BB77	0.494614747307374	-1.03110766042909	77
7BBS	0.653066888703858	-0.63018215214137	7S
B7pS	0.381974248927039	-1.40393753462676	7pS
hhS7	1.2713833157339	0.33091424035244	hhS7
Sh7S	0.477966101694915	-1.08050461278929	Sh7S
h7pp	0.748175182481752	-0.434036804393958	h7pp
hBhp	1.0931941923775	0.113064879700411	hhp
Spph	1.21034152569422	0.259929373588328	Spph
Sp7S	1.03735144312394	0.0374199250493916	Sp7S
phBB	1.26152452146336	0.319683428696584	ph
ppBp	0.740388426476417	-0.449130572205516	ppp
hBpp	0.909431605246721	-0.152447773256438	hpp
h7pp	0.613664596273292	-0.719962562356179	h7pp
7Bhp	1.15226628895184	0.18898934146247	7hp
hSSp	0.832417582417582	-0.280105477664622	hSSp
hSBh	0.289887640449438	-1.80191909136938	hSh
ShpB	0.779990516832622	-0.373956332109965	Shp
ShBh	0.514230019493177	-0.974999082181749	Shh
hhp7	0.989130434782609	-0.0312521367971938	hhp7
77hS	0.387152777777778	-1.38450992246088	77hS
7ph7	0.338600451467269	-1.57782901899801	7ph7
7pSh	0.758771929824561	-0.413746607466894	7pSh
SBSS	1.22787610619469	0.280680177883403	SSS
hhhp	1.35677130044843	0.424692737315855	hhhp
hBpB	0.64993481095176	-0.637117894043615	hp
Shh7	1.03762349438354	0.0377982303467262	Shh7
S7SB	1.18220338983051	0.225993441528469	S7S
hpSS	1.19873150105708	0.246023730663956	hpSS
7h7h	0.189189189189189	-2.41758326451022	7h7h
7merm8x2	4.88775510204082	2.27368718068209	7merm8x2
pBpS	1.13980789754536	0.17330587308949	ppS
7hBh	0.366818873668189	-1.46234504503125	7hh
BBpp	0.772508038585209	-0.387862970295729	pp
SppB	1.46316851664985	0.533611116776932	Spp
S7SS	0.747330960854093	-0.43566562349368	S7SS
7SB7	0.997319034852547	-0.0193578300860836	7S7
pSB7	1.07471264367816	0.0884661431000313	pS7
Spp7	0.656272147413182	-0.623118710275905	Spp7
BSSS	1.28399311531842	0.345152645911832	SSS
BhpS	1.26433121019108	0.322889627312454	hpS
h7hB	1.08767265792059	0.105759612624038	h7h
pB7S	0.326473339569691	-1.63044773244972	p7S
BSB7	0.617460317460317	-0.711066494339964	S7
ppp7	0.805027590435316	-0.328374686757875	ppp7
Control	0.938447262604392	-0.107137242817929	Control
p7S7	0.311881188118812	-1.69641638019076	p7S7
BSSh	0.745894909688013	-0.438440534611094	SSh
7hhh	1.00563813429011	-0.00737355732866466	7hhh
S7B7	0.420127795527157	-1.26658467857919	S77
p777	1.25361271676301	0.310606898890022	p777
7SBB	0.590872045639772	-0.774567169699485	7S
SS7h	0.502910882221227	-1.00711014436075	SS7h
SpBp	0.913857677902622	-0.145443415063545	Spp
hhp7	1.17260273972603	0.21422951169489	hhp7
BSpp	0.716391085549964	-0.496665530642058	Spp
77BS	0.826140567200986	-0.291025639811015	77S
6merx2	1.05359661495063	0.0598377946108437	6merx2
SpBB	1.07305110996386	0.0862339730822413	Sp
SBpB	0.887027658745617	-0.188433825377673	Sp
SB7h	0.552664974619289	-0.871007731796389	S7h
SS7p	0.683291770573566	-0.564911164433271	SS7p
pp7S	0.483072916666667	-1.06517194503923	pp7S
7hph	1.01176470588235	0.00138899762551883	7hph
SpSp	1.01864573110893	0.0111675712531899	SpSp
hBBB	1.36623146713875	0.434717105005244	h
h7Sp	0.719298245614035	-0.490822830485535	h7Sp
hhpB	1.41330998248687	0.483593106976061	hhp
BShp	1.24333800841515	0.298733733515923	Shp
B7hS	0.642984014209592	-0.652630045935901	7hS
SS7p	0.775086505190311	-0.383055581381952	SS7p
hh7B	1.4468802698145	0.517460722014665	hh7
pB7h	0.702453987730061	-0.525009187073011	p7h
SpSh	0.635424940428912	-0.669691198883169	SpSh
BBSB	0.660658307210031	-0.613508613761664	S
pB77	0.852941176470588	-0.244966667061644	p77
Bpph	0.597039473684211	-0.759586596386712	pph
SSBB	0.920284697508897	-0.135332676236911	SS
BBSp	1.22243528283797	0.274273268287578	Sp
hBSB	1.21694214876033	0.267775765616989	hS
7p7B	0.796052631578947	-0.344549097107868	7p7
ShS7	1.89130434782609	0.903896718852838	ShS7
phhB	1.02972921795115	0.0267801890144446	phh
S77p	0.944983818770227	-0.0971232899632344	S77p
Control	0.943168433451119	-0.099897481717232	Control
SShS	1.01572327044025	0.00702257847069258	SShS
pBBh	0.150070126227209	-2.75177610098162	ph
hpSB	0.900990099009901	-0.165901663491975	hpS
phh7	0.906755470980019	-0.156699370991114	phh7
phpS	0.850090307043949	-0.249796805630073	phpS
BhBp	1.12982005141388	0.160608189218335	hp
7BSB	0.891146589259797	-0.181750148272989	7S
7p77	0.547169811320755	-0.885424280374504	7p77
BhBh	0.321793863099921	-1.65127610300209	hh
7Spp	1.06681514476615	0.077825390056156	7Spp
B7pp	0.452173913043478	-1.16053515374216	7pp
hpBB	0.986970684039088	-0.0344056828361057	hp
Bh7B	0.862728062554301	-0.228507031542734	h7
hp7S	0.652985074626866	-0.630362899564321	hp7S
SBSh	0.558176100628931	-0.856692561831188	SSh
BhB7	0.996415770609319	-0.0206650600445573	h7
Bphp	1.38454545454545	0.453927597136393	php
hh7S	0.915227629513344	-0.143282309994681	hh7S
7BSp	0.991909385113269	-0.0272045851524701	7Sp
pB7S	0.934782608695652	-0.112782022293792	p7S
hhp7	1.05540897097625	0.062317330664756	hhp7
Bphp	1.25903614457831	0.316834879795081	php
pB7p	0.632835820895522	-0.675581651720813	p7p
